created_at,username,tweet
2021-01-04 08:13:30,akmalarif90,pembukaan semula sesi persekolahan pada januari ini perlu mengambil kira situasi penularan covid setempat 
2021-01-04 08:13:30,Cinta_NKRI10,ini kata ketua pbnu soal penggunaan vaksin krn keadaan darurat 
2021-01-04 08:13:28,ahmadsaniaman,fadzil nama kael daging tak boleh dedah harga vaksin tak boleh dedah pampasan hsr tak boleh dedah
2021-01-04 08:13:28,Mas2Reborn,apakah kaesang sebut nama emitennya bro apa emiten tsb distributor vaksin 
2021-01-04 08:13:27,nuridahayat1221,didu mohon doa teman semua adik saya ir h m suaib didu mm sdg dirawat di icu salah satu rs jakaa krn terjangkir covid 
2021-01-04 08:13:26,ssufana,berbicara di depan bos imf dan perwakilan pbb sri mulyani tak sungkan untuk menceritakan bagaimana menteri sosial jul 
2021-01-04 08:13:24,tempodotco,beberapa sampel suku cadang mobil telah dites positif terinfeksi virus corona baru covid di berbagai wilayah di cina 
2021-01-04 08:13:24,willywonkabo,musim covid ni nk tukar tempat kerja pulak bajang btl korang dok hq tu tau pulak nk duduk family tak tukar duduk situ sampai repot kanina lu org fikir kita tak ada family ka jgn bg org susah la tau lu komunis punya keturunan 
2021-01-04 08:13:24,AWardana79,didu mohon doa teman semua adik saya ir h m suaib didu mm sdg dirawat di icu salah satu rs jakaa krn terjangkir covid 
2021-01-04 08:13:17,bouganvilecious,tenaga medis yang sudah pernah terpapar dan sembuh dari covid membentuk anti bodi atau kekebalan dengan alami sehingga t 
2021-01-04 08:28:34,alchiyo,dikasih vaksin covid bagi nakes trus ada ketetapan baru untuk surat tanda ijin registrasi bagi nakes di masa pandemik hurayy beban pikiran beambah awal tahun ini dahlah mau sekolah lagi aja 
2021-01-04 08:28:31,Patjoek,semoga kita semua sadar dan peduli rumah sakit memang bisa dibangun apd bisa dibeli vaksin bisa dicari tapi nyawa 
2021-01-04 08:28:31,Safa33393089,jelo dwi 
2021-01-04 08:28:30,PRengasdengklok,sambang bhabinkamtibmas desa kemiri kec jayakea kab karawang aipda muryadi polsek rengasdengklok kepada aparat desa nya himbauan agar tetap mematuhi protokol kesehatan dalam melayani masyarakat supaya terhindar penyebaran covid dengan m 
2021-01-04 08:28:29,wopsiesss,kevin sanjaya soekamuljo positif covid sejak tengah desember lalu kevin merasa sudah tak bisa mencium bau makan set 
2021-01-04 08:28:28,Pipelpawer165,rapid pcr rapid antigen vaksin cuan
2021-01-04 08:28:28,PrijaRabbani_,siap divaksin peama tapi nik jokowi tidak terdaftar sebagai penerima vaksin bohong lagi 
2021-01-04 08:28:27,FARHAN99603216,harapan tahun semoga semua program dan kebijakan pemerintah berjalan lancar baik itu tentang pemberantasan covid vaksinasi pemulihan ekonomi maupun pemberantasan radikal dan intoleran di negeri ini 
2021-01-04 08:28:26,iyozikhlauma,indonesia update infografis percepatan penanganan covid di indonesia per tanggal januari pukul wib 
2021-01-04 08:28:25,Herrreza,kasus positif beambah orang per senin total ada orang di indonesia yan 
2021-01-04 08:28:25,FransiskaDC,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:28:25,NewsFeedKL,baru pulang bercuti di langkawi harris anuar disahkan positif covid berita sepenuhnya di beautifulnara
2021-01-04 08:28:24,AzizFadhillah,di manakah para petinggi amp agen world bank dan who merayakan malam tahun baru di balik senyapnya malam pergantian 
2021-01-04 08:28:24,ilyaqien,fadzil nama kael daging tak boleh dedah harga vaksin tak boleh dedah pampasan hsr tak boleh dedah
2021-01-04 08:28:23,Pipelpawer165,baraja arahnya akan begitu mau naik pesawat kereta api harus menunjukkan seifikat vaksin dongoknya udah menu 
2021-01-04 08:28:22,murianewscom,mui jateng usul kiai jadi penerima vaksin covid tahap peama ganjar wah ini bagus 
2021-01-04 08:28:20,KidhungKinanthi,sebagai penyintas covid ini sih yg mendasar elo butuh kalo ada gejala alat oxymeter amp thermometer konsumsi vitamin c 
2021-01-04 08:28:19,Radar_Cirebon,jakaa pebulu tangkis kevin sanjaya sukamuljo positif covid dengan demikian kevin batal terbang ke bangkok thailand untuk mengikuti tiga turnamen bwf 
2021-01-04 08:28:18,IvanHermwan,semoga kita semua sadar dan peduli rumah sakit memang bisa dibangun apd bisa dibeli vaksin bisa dicari tapi nyawa 
2021-01-04 08:28:16,nickyrp__,netizen yg terhormat berikut adalah update layanan covid di rs universitas indonesia silakan di save retweet dan share 
2021-01-04 08:28:16,AdvisorPFI,alhamdulillah semoga kehadiran vaksin ni memberi manfaat kepada rakyat dan negara 
2021-01-04 08:28:14,arnold5508,indonesia perjalanan pandemi covid hari ke dan sebaran berdasarkan provinsi status januari sulit untuk menilai pengendaliannya 
2021-01-04 08:28:11,bumbuchiki00,efek samping vaksin covid yang akan dirasakan 
2021-01-04 08:28:11,stiawan1979,netizen heboh nik jokowi tak masuk penerima vaksin corona tahap peama follow 
2021-01-04 08:28:11,CNNIndonesia,kasus positif beambah orang per senin total ada orang di indonesia yang terpapar selengkapnya 
2021-01-04 08:28:11,agnesdwiash,sekali lagi vaksin tidak menyebabkan kita jadi sakit tapi vaksin tidak bisa menganulir transmisi infeksi yang sudah 
2021-01-04 08:28:11,Pipelpawer165,lawan bangun jaringan musisi amp pecinta konser tanpa vaksin ribuan musisi dan jutaan pecinta konser di indonesia ma 
2021-01-04 08:28:09,mas_lambemu,apa yang harus kita lakukan ketika orang terdekat positif covid sebagai orang terdekat kita bisa membantu mereka y 
2021-01-04 08:28:09,Arifsafwan_11,penting untuk dijelaskan vaksin yang kita beli sudah melalui ujian yang melibatkan puluhan ribu orang diluar negara extensiv 
2021-01-04 08:28:09,HarianTopSkor,terpapar covid kevin sanjaya batal berangkat ke bangkok 
2021-01-04 08:28:06,thevocket,harris annuar maklumkan dirinya positif covid minta kontak rapat jalani saringan 
2021-01-04 08:28:06,AisyPakne,menkes butuh tahun untuk vaksinasi covid semua warga 
2021-01-04 08:28:05,FARHAN99603216,harapan tahun semoga semua program dan kebijakan pemerintah berjalan lancar baik itu tentang pemberantasan covid vaksinasi pemulihan ekonomi maupun pemberantasan radikal dan intoleran di negeri ini 
2021-01-04 08:28:04,majuterus___,bohong lagi siap divaksin peama tapi nik jokowi tidak terdaftar sebagai penerima vaksin rubrik indonesia 
2021-01-04 08:28:02,tyahnrdn,maasyaallah lengkawi kawan hantar foto ini semoga semua menjaga sop jika tidak kita akan hadapi masaalah besar dari lonjak 
2021-01-04 08:28:02,ataJKT48,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:28:02,barettanews,kodim sragen koramil karangmalang tegakkan prokes covid 
2021-01-04 08:28:02,itszyty,perdana menteri jepun yoshihide suga pada isnin berkata kerajaan merancang mengisytiharkan darurat di tokyo dan tig 
2021-01-04 08:28:02,Pipelpawer165,fokus konser online yg penghasilannya sangat rendah dan lama kelamaan lu akan crashing down juga dan menyerah utk di 
2021-01-04 08:28:00,davitttts,polri di masa pandemi ini test swab tiap kali kamu tidak merasa enak badan merupakan salah satu langkah preventif oleh kare 
2021-01-04 08:28:00,desmonebenezer2,untuk yang masih tidak percaya dengan adanya covid setidaknya lihatlah pada video ini bagaimana kerja keras mereka merawat 
2021-01-04 08:28:00,fadhil_yaakob,fadzil nama kael daging tak boleh dedah harga vaksin tak boleh dedah pampasan hsr tak boleh dedah
2021-01-04 08:27:59,Bolalob,kevin sanjaya positif covid indonesia ke thailand tanpa ganda putra terbaiknya 
2021-01-04 08:27:59,strobaeries,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:27:52,Pipelpawer165,rela divaksin agar bisa normal kembali meski who sendiri menyatakan vaksin tidak menjamin dunia bisa kembali normal 
2021-01-04 08:27:50,cnewsbanten,besok vaksin covid datang di banten 
2021-01-04 08:27:49,ZhafGunners,x guy ada mangsa banjir yang kematian ahli keluarga rosak kereta rumah perabot amp selainnya moga moga all h mempermudahkan u 
2021-01-04 08:27:49,koro_wardhana,indonesia update infografis percepatan penanganan covid di indonesia per tanggal januari pukul wib 
2021-01-04 08:27:49,FARHAN99603216,harapan tahun semoga semua program dan kebijakan pemerintah berjalan lancar baik itu tentang pemberantasan covid vaksinasi pemulihan ekonomi maupun pemberantasan radikal dan intoleran di negeri ini 
2021-01-04 08:27:49,Fayalet,bening isu vaksin dikasih microchip lu panik aplikasi smaphone minta access ke gps lu nomor di contact lu gallery lu phone c 
2021-01-04 08:27:49,FreeNajib2018,pelabur tak singgah pun 
2021-01-04 08:27:48,pwettywin,guys aku minta bantuan kalian ya aku iya salah satu mahasiswa di universitas negeri di pulau sumatera sekarang udah se 
2021-01-04 08:27:47,jakartadanish,didu mohon doa teman semua adik saya ir h m suaib didu mm sdg dirawat di icu salah satu rs jakaa krn terjangkir covid 
2021-01-04 08:27:46,leahkim1126,indonesia mencatat kasus baru positif covid dalam sehari sekarang ada total kasus di seluruh indones 
2021-01-04 08:27:44,panturapost,dosis vaksin sinovac tiba di jateng segera disuntikkan ke tenaga kesehatan 
2021-01-04 08:27:44,Dikyasapolress1,jangan ragu buat test swab jaga kesehatanmu dan lindungi orang sekitarmu 
2021-01-04 08:27:44,moanluz,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:27:44,republikaonline,kpk panggil staf tiga pilar agro utama sebagai saksi untuk kasus suap bansos covid 
2021-01-04 08:27:39,sandysandiego76,pagi pagi nemu berita ini bohong lagi siap divaksin peama tapi nik jkw tidak terdaftar sebagai penerima vaksin ru 
2021-01-04 08:27:38,rahmahhaha,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:27:36,winhansa,tragedi kemanusiaan terjadi di mesir seluruh pasien di icu covid alhusainiyah central hospital meninggal karena oksi 
2021-01-04 08:27:36,FtriJr,fadzil nama kael daging tak boleh dedah harga vaksin tak boleh dedah pampasan hsr tak boleh dedah
2021-01-04 08:27:36,susay_n,sebagai penyintas covid ini sih yg mendasar elo butuh kalo ada gejala alat oxymeter amp thermometer konsumsi vitamin c 
2021-01-04 08:27:31,LoVeMaTa,pemerintah kembali memberikan bansos reguler dan khusus terkait covid berikut cara cek bansos yang mulai cair pada januari 
2021-01-04 08:27:30,FARHAN99603216,harapan tahun semoga semua program dan kebijakan pemerintah berjalan lancar baik itu tentang pemberantasan covid vaksinasi pemulihan ekonomi maupun pemberantasan radikal dan intoleran di negeri ini 
2021-01-04 08:27:27,_shadare,vaksin covid fasa peama akan mula diagih dan disuntik kepada kira kira satu juta rakyat negara ini bermula bulan dep 
2021-01-04 08:27:27,_andy_ch,ntar gw cek sama mami gw dapetnya berapa 
2021-01-04 08:27:26,krisnatsu,indonesia mengumumkan kasus baru tgl jan total kasus aktif sembuh 
2021-01-04 08:27:26,tiiqute08,pemerintah diminta segera rilis hasil uji klinis vaksin sinovac 
2021-01-04 08:27:25,RichFM39517086,indonesia update data uji pcr covid di indonesia per tanggal januari pukul wib 
2021-01-04 08:27:22,RichFM39517086,indonesia update infografis percepatan penanganan covid di indonesia per tanggal januari pukul wib 
2021-01-04 08:27:22,tantra_rifai,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:27:19,nrhzlinda,kepada yang takut vaksin saya cadangkan anda tengok video ini penerangan sangat mantap and sesiapa yg nk cari details pasal org mati sbb vaccine covid ni sila tgk penerangan ni jawapan yg anda nak kepada theory kat luar tu semua ada dalam ni 
2021-01-04 08:27:19,liputan4com,sebanyak vaksin siap digunakan di sulsel 
2021-01-04 08:27:19,Novidwiaa,rionny mainaky on kevin sanjaya s covid case tim bulutangkis indonesia tetap berangkat untuk mengikuti tiga kejuaraa 
2021-01-04 08:27:19,Andi00583950,didu mohon doa teman semua adik saya ir h m suaib didu mm sdg dirawat di icu salah satu rs jakaa krn terjangkir covid 
2021-01-04 08:27:18,raranng_,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:27:17,queenbabuu,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:27:17,EXOLBESTAREA,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:27:17,ikram_kamil,fadzil nama kael daging tak boleh dedah harga vaksin tak boleh dedah pampasan hsr tak boleh dedah
2021-01-04 08:27:17,izsadeen,takotnya vaksin manatau ada robot nano ke time dia suntik taknak jadi prophet dalam crysis 
2021-01-04 08:27:17,NewsFeedKL,harris annuar maklumkan dirinya positif covid minta kontak rapat jalani saringan berita sepenuhnya di thevocket
2021-01-04 08:27:17,newPENAWANGAN,jangan ragu buat test swab jaga kesehatanmu dan lindungi orang sekitarmu di masa pandemi sepei ini melakukan test swab tiap kali kamu tidak merasa enak badan merupakan salah satu langkah preventif agar tidak terkena covid oleh karena itu kamu gak perlu merasa takut yaa 
2021-01-04 08:27:16,tikastut,sebagai penyintas covid ini sih yg mendasar elo butuh kalo ada gejala alat oxymeter amp thermometer konsumsi vitamin c 
2021-01-04 08:27:15,herilatief,orang sedunia mengharapkan vaksin anti corona bisa menjinakkan penyakit menular yang ganas itu vaksinasi berhasil demikian harapan kita orang sadar bahwa penyakit itu harus diobati 
2021-01-04 08:27:15,FARHAN99603216,harapan tahun semoga semua program dan kebijakan pemerintah berjalan lancar baik itu tentang pemberantasan covid vaksinasi pemulihan ekonomi maupun pemberantasan radikal dan intoleran di negeri ini 
2021-01-04 08:27:14,dincheu,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:27:12,anugroho0211,sorry to say tapi sepeinya sebelum mei juga kita bisa nembus jt kalau ibarat covid ini rumput liar kita cuma motong rumput atasnya doang nggak dicabut sampe akarnya pasti bakal tumbuh lagi terus 
2021-01-04 08:27:11,detikHealth,dki jakaa menjadi provinsi penambahan kasus covid teinggi sebanyak kasus disusul jabar dengan kasus dan jateng dengan kasus 
2021-01-04 08:27:11,detikcom,saat covid masih menyerang muncul penyakit baru yang disebut disease x untuk mencegahnya menjadi pandemi baru berikut saran dari pakar epidemiologi via 
2021-01-04 08:27:09,WPa5nan,rusli dok sus nakes gak usah gugup dengan kiriman sms cinta masih ada jalan untuk saling bantulah bikin surat keterangan buat 
2021-01-04 08:27:08,ElzaNursanty,didu mohon doa teman semua adik saya ir h m suaib didu mm sdg dirawat di icu salah satu rs jakaa krn terjangkir covid 
2021-01-04 08:27:07,tiiqute08,heboh nik jokowi tak terdaftar penerima vaksin covid 
2021-01-04 08:27:06,DanielHumbe1,sawa jembe letu tunakusubiria hapahapa ufukweni ili tukusikilize na usisahau kutukumbusha msimamo wetu wa chama juu ya covid bi kidude 
2021-01-04 08:27:02,kompascom,pemerintah mencatat ada orang suspek terkait covid di indonesia pada senin pukul wib 
2021-01-04 08:27:02,Wex_58,didu mohon doa teman semua adik saya ir h m suaib didu mm sdg dirawat di icu salah satu rs jakaa krn terjangkir covid 
2021-01-04 08:27:02,fa_fave,lalu last but not least ada satu obat namanya heparin heparin ini adalah obat pembekuan darah yang sejak lama terbu 
2021-01-04 08:27:00,kompascom,johnny menilai pemprov dki jakaa memperpanjang psbb transisi sebagai bentuk ketidakseriusan dalam penanganan covid 
2021-01-04 08:26:57,reenafedeyka,siap divaksin peama tapi nik jokowi tidak terdaftar sebagai penerima vaksin bohong lagi 
2021-01-04 08:26:56,FARHAN99603216,harapan tahun semoga semua program dan kebijakan pemerintah berjalan lancar baik itu tentang pemberantasan covid vaksinasi pemulihan ekonomi maupun pemberantasan radikal dan intoleran di negeri ini 
2021-01-05 02:14:33,ShahrilHQWN,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:14:33,JawaraRobi,pesea vaksinasi covid yang terima sms harus registrasi ulang begini alurnya 
2021-01-05 02:14:30,luqmeyyyy,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:14:30,_iSep,pak lupakan isu vaksin sejenak ada situasi kegawatan kesehatan masyarakat yg perlu menjadi perhatian layanan kes 
2021-01-05 02:14:29,ratnana141,kemudian pemakaian lopinavir ritonavir yang merupakan obat pendukung penanganan infeksi hiv itu juga awalnya diyaki 
2021-01-05 02:14:29,Baleendahmantap,bhabinkamtibmas baleendah aipda kadar rahmat tidak lelah menegur warga masyarakat yang tidak memakai masker dan himbau tentang covid 
2021-01-05 02:14:28,d4rkch0colate,tentang vaksin tuh
2021-01-05 02:14:25,daniaaditya,terima kasih untuk semua yang mendoakan kesembuhan saya dari covid di ig dan twitter maaf saya tidak membalas x sekali lagi terima kasih dan semoga saya segera sembuh semangaaat semuaa menghadapi pandemi inin 
2021-01-05 02:14:23,GossyePattikawa,pada hari kerja peama tahun ini yang saya lakukan meluncurkan program bantuan tunai se indonesia berupa program kelua 
2021-01-05 02:14:23,_puteeri,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:15:53,egitn,paripurna sudah semua provinsi dan semua kabupaten kota telah terjamah covid 
2021-01-05 02:15:53,majalahSM,kasus harian saat ini berkisar pada angka kasus risiko penularan covid di tengah masyarakat sudah sangat tinggi dengan rasio kasus positif covid mencapai persen 
2021-01-05 02:15:51,mhelmib,fokus penyampaian maklumat kempen putuskan rantaian covid pelaksanaan perintah kawalan pergerakan bersyarat pkpb 
2021-01-05 02:15:51,IQ7ujuh,pemprov dki jakaa hadir bersama dengan pemerintah pusat dalam meringankan dampak pandemi covid pemerintah pusat me 
2021-01-05 02:15:50,501Awani,pelabur mengambil kira pilihan raya georgia dan peningkatan kes covid 
2021-01-05 02:15:50,visitortwt1,presiden pada senin januari meluncurkan program bantuan tunai tahun se indonesia sebagai jaring 
2021-01-05 02:15:49,nrnaajwa,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:15:47,egitn,id eua belum terbit bpom larang vaksin covid disuntikkan 
2021-01-05 02:15:47,fondawahyuk,selain nerimo vaksin covid ternyata km yo swap status juga ya wkwk
2021-01-05 02:15:46,Aten88Fatin,covid jangan cakap tak serupa bikin jangan cakap tak serupa bikin patuhi dan terus amalkan norma baharu dengan bet 
2021-01-05 02:15:46,Mey_Aimey,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:15:45,Koran_Kaltara,kawal ketat hingga ke kaltara vaksin covid dijaga brimob 
2021-01-05 02:15:44,HarryKuffal,selain jumlahnya sangat sedikit masih harus menunggu proses izin ri utk penggunaan darurat jadi ya penting dan ha 
2021-01-05 02:15:39,mrsenrya,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:15:38,zckrw11m,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:15:38,nrainarsli,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:15:35,ana_NFN,vaksin tiba di lampung dengan pengawasan yang super ketat dan dikawal oleh aparat kepolisian dan tni akhirnya vaksin covid tiba di lampung lawan pandemi hut 
2021-01-05 02:15:34,aufaabrar__,ulama besar syeikh abdullah bin bayyah antara individu terawal yang mengambil vaksin covid celakalah ke atas para 
2021-01-05 02:15:34,nurulrazali_,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:15:33,ttssaabbiittaa,bpom ingatkan vaksin sinovac belum boleh disuntikkan meski sudah disebar cara kerjamu sulit dimengei ferguso eh sino 
2021-01-05 02:15:33,Aten88Fatin,status terkini januari kes sembuh jumlah kes sembuh kes kes baharu positif kes 
2021-01-05 02:15:32,SatherheadPart2,laporan giat pagi ini slasa legi pukul wib satu mobil box pembawa vaksin covid dengan pengawalan cukup ti 
2021-01-05 02:15:30,Syahrizwan2,bpom ingatkan vaksin sinovac belum boleh disuntikkan meski sudah disebar hours later bpom pastikan vaksin 
2021-01-05 02:15:30,dnkwtdwy,alhamdulillah vaksin covid mrna ml sudah ditangan doakan saya untuk dapat suntik vaksin ini dan melaluinya tanpa efek s 
2021-01-05 02:15:30,HokGie_,kepala bpom penny k lukito mengatakan vaksin covid buatan sinovac biotech belum boleh disuntikkan sebab vaksin sinov 
2021-01-05 02:15:29,erinamlssa_,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:15:29,MironovaVallya,koko udh ngutang segitu banyaknya vaksin ternyata bru msh nunggu izin bpom 
2021-01-05 02:15:28,Aten88Fatin,kenyataan akhbar menteri kanan peahanan mengenai pelaksanaan perintah kawalan pergerakan pkp hari ke dan hari ke 
2021-01-05 02:15:23,Syamsud76579252,lockdown penuh akan diberlakukan pm johnson di inggris mulai rabu mendatang hingga bulan februari 
2021-01-05 02:15:23,KiranButts175,corona m kafi had tk kamyab rahi khan ki policy insha allah aagy b sb behtr hoga ap tw hathheli py sarao jmany ki bt ky hn thora hosla rakhen 
2021-01-05 02:15:23,sharifahnadiaa,hampir pesakit dalam kategori tahap dan iaitu tidak bergejala atau bergejala ringan mereka ditempatkan 
2021-01-05 02:15:23,dimasnugraha,tidak tergesa gesa keamanan vaksin yang utama 
2021-01-05 02:15:22,Aten88Fatin,kita jaga diri kita kita jaga keluarga kita kita jaga komuniti kita dan kita jaga negara kalau bukan kita siapa lagi 
2021-01-05 02:15:20,ffawish,hafidz penjelasan yang bagi saya agak simple yang boleh difahami oleh semua mengenai vaksin boleh tonton 
2021-01-05 02:15:20,tofughosteu,sedih bgt iiih ayo dong corona cepet ilang we want our real normal life back 
2021-01-05 02:15:17,humaspoldajbr,mencuci tangan dengan sabun melindungimu dari serangan corona gaes jangan lupa untuk selalu rajin cuci tangan menggunakan sabun ya karena dengan kamu rajin mencuci tangan menggunakan sabun kamu akan terbebas dari bahaya corona 
2021-01-05 02:15:15,ZulfadhliAidi,ulama besar syeikh abdullah bin bayyah antara individu terawal yang mengambil vaksin covid celakalah ke atas para 
2021-01-05 02:15:13,Azereez_,buat video nangis nangis konon kecewa dengan ulama dan agamawan sebab suppo vaksin dia sendiri taksub konspirasi samp 
2021-01-05 02:15:13,Aten88Fatin,anda nak tahu vaksin covid yang paling berkesan ketika ini elakkan s sahaja 
2021-01-05 02:15:12,psbibangundaya2,selasa kegiatan pagi petugas pelayanan sosial petugas pelayanan sosial asn dan pjlp memberikan menu tambahan susu buat warga binaan supaya kesehatan dan imun tubuh warga binaan terjaga dan selalu sehat dan terhindar dari virus covid di panti psbi bd cipayung 
2021-01-05 02:15:10,kumisjarang,netizen yg terhormat berikut adalah update layanan covid di rs universitas indonesia silakan di save retweet dan share 
2021-01-05 02:15:09,ainajwahashim,berikut adalah perincian kes baharu covid di negeri perak hari ini 
2021-01-05 02:15:07,abdulrtah,apakah rakyat boleh menolak divaksinasi jawabannya ada di aikel ini 
2021-01-05 02:15:05,SyahdanIdrus,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:15:04,yon_djawir,fatwa persatuan emirat arab pea mengeluarkan fatwa penggunaan vaksin covid kadroen biar baca terus kejet dah 
2021-01-05 02:15:04,Norfadzlina5,status terkini januari kes sembuh jumlah kes sembuh kes kes baharu positif kes 
2021-01-05 02:15:04,IDCorner,inggris kembali berlakukan lockdown varian baru covid menggila 
2021-01-05 02:15:04,khairul_hafidz,yang ini pula bagaimana pendekatan vaksin astrazeneca boleh tonton untuk mendapat lebih kefahaman 
2021-01-05 02:15:04,fariszsyahmi,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:15:02,abielbelle19,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:15:00,injiecuv,momentum bangkitnya pengusaha pejuang hampir setahun pandemi corona telah meluluh lantakkan perekonomian dunia ribuan bisnis raksasa gulung tikar dan tak sedikit pula bisnis kecil menengah yang terdampak hal ini membuat kita tersadar bahwa tak hanya ilmu berbisnis namun s 
2021-01-05 02:14:59,syqndhm,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:14:59,JawaraRobi,kurang lebih ratusan anggota tni dan polri mengikuti donor darah yang di gelar bersama pmi kota sorong papua barat di aula kodim kegiatan ini sebagai bentuk kepedulian akibat dari kosongnya stok darah di tengah pandemi covid 
2021-01-05 02:14:59,naneyisnine3,hafidz penjelasan yang bagi saya agak simple yang boleh difahami oleh semua mengenai vaksin boleh tonton 
2021-01-05 02:14:59,rizkysergie,bangsa kita lebih suka melakukan yang bersifat seremoni daripada yang bersifat substansi pengiriman vaksin dalan kondi 
2021-01-05 02:14:58,HaidarMuchamad,sbagai pengobatan corona virus
2021-01-05 02:14:57,ekinzainalkhan,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:14:56,haziqhasjuraidi,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:14:55,ilymyungsooya,ulama besar syeikh abdullah bin bayyah antara individu terawal yang mengambil vaksin covid celakalah ke atas para 
2021-01-05 02:14:54,al_tarique,vaksin covid suci amp selamatkah jan selasa malam rektor uiam prof emeritus tan sri dzulkifli abdul 
2021-01-05 02:14:53,sbsharilbharin,hafidz penjelasan yang bagi saya agak simple yang boleh difahami oleh semua mengenai vaksin boleh tonton 
2021-01-05 02:14:52,alysssun,fadhullah gang tabligh bawak covid dulu semua nk kecam semua keluarkan pendapat masing masing instafemes yg pergi langkawi m 
2021-01-05 02:14:50,JaluWaseso,operasi yustisi gabungan protokol kesehatan covid gabungan dengan sasaran penjual dan pengunjung yang tidak menggunakan masker di pasar plumbon ds wirun kec mojolaban sukoharjo 
2021-01-05 02:14:50,aegyobangtan1,pas corona ade gua menghasut gua utk suka ama bts itu aja si
2021-01-05 02:14:50,Koran_Kaltara,serapan anggaran penanganan corona capai persen 
2021-01-05 02:14:50,ZaidZahiruddin,ulama besar syeikh abdullah bin bayyah antara individu terawal yang mengambil vaksin covid celakalah ke atas para 
2021-01-05 02:14:48,DoroHumas,mari bersama sama patuhi protokol kesehatan supaya terhindar dari penyebaran covid 
2021-01-05 02:14:46,anishila,sebagai penyintas covid ini sih yg mendasar elo butuh kalo ada gejala alat oxymeter amp thermometer konsumsi vitamin c 
2021-01-05 02:14:44,republikaonline,polisi juga menegur sebagian demonstran yang membawa sea anak mereka dalam aksi itu 
2021-01-05 02:14:44,mzbrobri,ngeskip vaksin dpt campak bcg polio dan hepatitis tapi ngotot minta didahuluin vaksinasi covid ya percuma bund 
2021-01-05 02:14:42,ratnana141,lalu last but not least ada satu obat namanya heparin heparin ini adalah obat pembekuan darah yang sejak lama terbu 
